5.000000000000000000e-01,-2.000000000000000111e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.975196188780687256e-01,-1.989166653692456266e-01,9.808107593779573363e-02,-2.583343411745701434e-03,-9.466541536072991744e-03,1.997299276024115944e-01,-1.592228771394272435e+00,4.470782084086852249e-04,6.719509597314060612e-02,-6.578595957288921325e-02,2.698681252288838428e-02,-2.557767612263672774e-02,0.000000000000000000e+00
4.950704187106290122e-01,-1.978562022153501909e-01,9.618121082279709744e-02,-5.146304680143203025e-03,-1.892408744020179778e-02,1.994629138756287834e-01,-1.584463283510249454e+00,8.892414178990439618e-04,1.334354503251955482e-01,-1.308532233327468763e-01,5.352434310802711703e-02,-5.094211611557794561e-02,0.000000000000000000e+00
4.926520287096531892e-01,-1.968181385715139786e-01,9.430033131985542105e-02,-7.689035022071353739e-03,-2.837212011721330918e-02,1.991984726230069946e-01,-1.576703753625577464e+00,1.326542001862042637e-03,1.987347616960338237e-01,-1.952080053316133657e-01,7.962027972620655536e-02,-7.609352336178426546e-02,0.000000000000000000e+00
4.902640816446082184e-01,-1.958020109824947230e-01,9.243835995010789286e-02,-1.021168365528392873e-02,-3.781011927738559680e-02,1.989361403537115436e-01,-1.568950421538771955e+00,1.759030238359314893e-03,2.631065519548908549e-01,-2.588565054198749826e-01,1.052821912464388387e-01,-1.010321447114211485e-01,0.000000000000000000e+00
4.879062138004177096e-01,-1.948073643931385324e-01,9.059521525159035249e-02,-1.271439782742944322e-02,-4.723756166921174587e-02,1.986754750290001814e-01,-1.561203548672224661e+00,2.186754412533457870e-03,3.265641684014194412e-01,-3.218049093010658668e-01,1.305175289555662865e-01,-1.257582698552111300e-01,0.000000000000000000e+00
4.855780649358600320e-01,-1.938337520360811361e-01,8.877081193561191241e-02,-1.519732284355644267e-02,-5.665392085261281019e-02,1.984160548890569753e-01,-1.553463417213068798e+00,2.609760914806293249e-03,3.891207859722694562e-01,-3.840593885580363964e-01,1.553336280904279998e-01,-1.502722306761930249e-01,0.000000000000000000e+00
4.832792782424379929e-01,-1.928807353188094209e-01,8.696506103897055917e-02,-1.766060209222957214e-02,-6.605866700985671414e-02,1.981574773541161516e-01,-1.545730329288349747e+00,3.028094335027629175e-03,4.507894094491480819e-01,-4.456261006523224988e-01,1.797377093792011382e-01,-1.745744005823741118e-01,0.000000000000000000e+00
4.810095003037569983e-01,-1.919478837102547020e-01,8.517787007208785233e-02,-2.010437707036775296e-02,-7.545126679166967720e-02,1.978993579941872305e-01,-1.538004606171293531e+00,3.441797552730363127e-03,5.115828756648790332e-01,-5.065111888985069921e-01,2.037368805889429590e-01,-1.986651938225699465e-01,0.000000000000000000e+00
4.787683810554307362e-01,-1.910347746270722458e-01,8.340914316314067267e-02,-2.252878740690405363e-02,-8.483118319623914050e-02,1.976413295622183319e-01,-1.530286587515780505e+00,3.850911823642972666e-03,5.715138557044598944e-01,-5.667207824153006612e-01,2.273381380767054427e-01,-2.225450647875456545e-01,0.000000000000000000e+00
4.765555737455334784e-01,-1.901409933197471258e-01,8.165878119826704140e-02,-2.493397088535577108e-02,-9.419787547899158286e-02,1.973830410859973294e-01,-1.522576630616410354e+00,4.255476862604237395e-03,6.305948570985228097e-01,-6.262609960550248323e-01,2.505483683419064134e-01,-2.462145072984082972e-01,0.000000000000000000e+00
4.743707348956094361e-01,-1.892661327586533659e-01,7.992668195792267116e-02,-2.732006346538434771e-02,-1.035507990911925941e-01,1.971241570145096100e-01,-1.514875109691807387e+00,4.655530923020603264e-03,6.888382260069746410e-01,-6.851379303131154286e-01,2.733743495779071830e-01,-2.696740538840475265e-01,0.000000000000000000e+00
4.722135242622438889e-01,-1.884097935201809459e-01,7.821274024946305026e-02,-2.968719930341482890e-02,-1.128894056455731765e-01,1.968643564148511993e-01,-1.507182415189033176e+00,5.051110873000849710e-03,7.462561493909494192e-01,-7.433576712192436764e-01,2.958227532210103150e-01,-2.929242750493046277e-01,0.000000000000000000e+00
4.700836047991969191e-01,-1.875715836730347807e-01,7.651684803602543106e-02,-3.203551077237729028e-02,-1.222131429073135683e-01,1.966033322161323538e-01,-1.499498953107194943e+00,5.442252268298565510e-03,8.028606571714621554e-01,-8.009262902115877880e-01,3.179001454952880001e-01,-3.159657785354141879e-01,0.000000000000000000e+00
4.679806426200970870e-01,-1.867511186647998200e-01,7.483889456178324795e-02,-3.436512848062524966e-02,-1.315214548088351754e-01,1.963407904971069817e-01,-1.491825144338511988e+00,5.828989422187376770e-03,8.586636243734518947e-01,-8.578498439957570332e-01,3.396129889518667566e-01,-3.387992085741726167e-01,0.000000000000000000e+00
4.659043069616865540e-01,-1.859480212088576723e-01,7.317876647364432441e-02,-3.667618129007903932e-02,-1.408137814869629689e-01,1.960764498145408097e-01,-1.484161424025278952e+00,6.211355472390302224e-03,9.136767732541131171e-01,-9.141343743898375784e-01,3.609676440014567556e-01,-3.614252451371814390e-01,0.000000000000000000e+00
4.638542701476116026e-01,-1.851619211717322744e-01,7.153634793946235526e-02,-3.896879633363638240e-02,-1.500895593411168405e-01,1.958100405695844259e-01,-1.476508240931321048e+00,6.589382445179344308e-03,9.679116754146345203e-01,-9.697859081569922823e-01,3.819703704390750021e-01,-3.838446031814333193e-01,0.000000000000000000e+00
4.618302075527369599e-01,-1.843924554609348843e-01,6.991152076283048411e-02,-4.124309903188679016e-02,-1.593482211112728086e-01,1.955413044096363240e-01,-1.468866056826676258e+00,6.963101316757851905e-03,1.021379753894623654e+00,-1.024810456827003335e+00,4.026273289600416083e-01,-4.060580318924210674e-01,0.000000000000000000e+00
4.598317975679788172e-01,-1.836392679133718731e-01,6.830416449452289540e-02,-4.349921310916134154e-02,-1.685891959745161872e-01,1.952699936633770228e-01,-1.461235345884359216e+00,7.332542072033690697e-03,1.074092285248708922e+00,-1.079214016508133867e+00,4.229445826664699482e-01,-4.280663139258956140e-01,0.000000000000000000e+00
4.578587215656324538e-01,-1.829020091843733264e-01,6.671415654065010470e-02,-4.573726060894481998e-02,-1.778119096590790593e-01,1.949958708068551261e-01,-1.453616594088190439e+00,7.697733760887450274e-03,1.126060401604884298e+00,-1.133002567690637230e+00,4.429280985635590806e-01,-4.498702646493127899e-01,0.000000000000000000e+00
4.559106638651752585e-01,-1.821803366373944966e-01,6.514137226759056376e-02,-4.795736190867239124e-02,-1.870157845748254832e-01,1.947187079586709391e-01,-1.446010298650776571e+00,8.058704552036182259e-03,1.177295092704377710e+00,-1.186182075043233919e+00,4.625837490451171763e-01,-4.714707313839743841e-01,0.000000000000000000e+00
4.539873116995274405e-01,-1.814739142344378720e-01,6.358568510376137739e-02,-5.015963573393077829e-02,-1.962002399591806778e-01,1.944382864024281898e-01,-1.438416967440817373e+00,8.415481784589302211e-03,1.227807207922840371e+00,-1.238758487203814873e+00,4.819173133678127940e-01,-4.928685926487879065e-01,0.000000000000000000e+00
4.520883551817436175e-01,-1.807824124272385258e-01,6.204696663828684899e-02,-5.234419917207767947e-02,-2.053646920375877816e-01,1.941543961348060066e-01,-1.430837118419016507e+00,8.768092017389813447e-03,1.277607458272855379e+00,-1.290737736565657823e+00,5.009344791137514408e-01,-5.140647574065551062e-01,0.000000000000000000e+00
4.502134872721174075e-01,-1.801055080492521276e-01,6.052508671662497342e-02,-5.451116768529334911e-02,-2.145085541975869092e-01,1.938668354376916203e-01,-1.423271279081951945e+00,9.116561076230642047e-03,1.326706418387750608e+00,-1.342125739060342937e+00,5.196408436410177023e-01,-5.350601643136111418e-01,0.000000000000000000e+00
4.483624037456681033e-01,-1.794428842084800635e-01,5.901991353320716616e-02,-5.666065512307178614e-02,-2.236312371756810358e-01,1.935754104729412728e-01,-1.415719985913320489e+00,9.460914099032397689e-03,1.375114528486885979e+00,-1.392928393938613896e+00,5.380419155219159366e-01,-5.558557809736454081e-01,0.000000000000000000e+00
4.465348031599893353e-01,-1.787942301811644152e-01,5.753131372114816955e-02,-5.879277373415978114e-02,-2.327321492561704730e-01,1.932799348984530763e-01,-1.408183783842077208e+00,9.801175579065814908e-03,1.422842096322538108e+00,-1.443151583550314365e+00,5.561431159686651693e-01,-5.764526031964430919e-01,0.000000000000000000e+00
4.447303868234308011e-01,-1.781592413063808333e-01,5.605915243907842738e-02,-6.090763417794631263e-02,-2.418106964811919390e-01,1.929802295043095417e-01,-1.400663225707009296e+00,1.013736940629896693e-02,1.469899299108682111e+00,-1.492801173124598924e+00,5.739497802463853215e-01,-5.968516542623041321e-01,0.000000000000000000e+00
4.429488587635885821e-01,-1.775376188815555589e-01,5.460329345515244764e-02,-6.300534553530570681e-02,-2.508662828712051596e-01,1.926761218678401666e-01,-1.393158871727375736e+00,1.046951890694636927e-02,1.516296185431920129e+00,-1.541883010551506228e+00,5.914671590732306639e-01,-6.170539841928193159e-01,0.000000000000000000e+00
4.411899256960744586e-01,-1.769290700589298826e-01,5.316359922828346046e-02,-6.508601531889361691e-02,-2.598983106552234523e-01,1.923674460265514252e-01,-1.385671288979286597e+00,1.079764688129414806e-02,1.562042677144915848e+00,-1.590402926166015973e+00,6.087004200075771809e-01,-6.370606690286793050e-01,0.000000000000000000e+00
4.394532969935408540e-01,-1.763333077429929396e-01,5.173993098665382456e-02,-6.714974948289437195e-02,-2.689061805100931291e-01,1.920540421679143572e-01,-1.378201050877539968e+00,1.112177563987292415e-02,1.607148571242714263e+00,-1.638366732535664116e+00,6.256546488222027858e-01,-6.568728101151553034e-01,0.000000000000000000e+00
4.377386846549317645e-01,-1.757500504889019100e-01,5.033214880354966447e-02,-6.919665243221648221e-02,-2.778892918081523611e-01,1.917357563350883254e-01,-1.370748736662692036e+00,1.144192703804690521e-02,1.651623541722333721e+00,-1.685780224252761750e+00,6.423348508654275202e-01,-6.764915333958583243e-01,0.000000000000000000e+00
4.360458032749331414e-01,-1.751790224019059705e-01,4.894011167056612488e-02,-7.122682703113129843e-02,-2.868470428726320742e-01,1.914124401477159954e-01,-1.363314930893169796e+00,1.175812250908570174e-02,1.695477141426095624e+00,-1.732649177732249024e+00,6.587459524092107443e-01,-6.959179887153669197e-01,0.000000000000000000e+00
4.343743700135945796e-01,-1.746199530377895159e-01,4.756367756822925397e-02,-7.324037461134921823e-02,-2.957788312401630204e-01,1.910839505369685276e-01,-1.355900222942276745e+00,1.207038309578228191e-02,1.738718803869123031e+00,-1.778979351016177324e+00,6.748928019842225234e-01,-7.151533491312794810e-01,0.000000000000000000e+00
4.327241045660983887e-01,-1.740725773043474145e-01,4.620270353407841118e-02,-7.523739497952561250e-02,-3.046840539297896999e-01,1.907501494940880560e-01,-1.348505206499978515e+00,1.237872948067864250e-02,1.781357845051505739e+00,-1.824776483585804687e+00,6.907801717019312893e-01,-7.341988102362327906e-01,0.000000000000000000e+00
4.310947291326468478e-01,-1.735366353639046233e-01,4.485704572825313652e-02,-7.721798642418967185e-02,-3.135621077178913363e-01,1.904109038317097768e-01,-1.341130479079392979e+00,1.268318201495799089e-02,1.823403465255601485e+00,-1.870046296182229728e+00,7.064127585637600681e-01,-7.530555894903911973e-01,0.000000000000000000e+00
4.294859683884409973e-01,-1.730118725368898769e-01,4.352655949662589258e-02,-7.918224572208616696e-02,-3.224123894184389161e-01,1.900660849572939903e-01,-1.333776641527932405e+00,1.298376074606033895e-02,1.864864750828993500e+00,-1.914794490636507529e+00,7.217951857573918772e-01,-7.717249255649089035e-01,0.000000000000000000e+00
4.278975494537264335e-01,-1.724980392064728585e-01,4.221109943152271532e-02,-8.113026814392160224e-02,-3.312342961680179165e-01,1.897155686580321021e-01,-1.326444297543076578e+00,1.328048544407607612e-02,1.905750675953595152e+00,-1.959026749710109705e+00,7.369320039403025602e-01,-7.902080776968199993e-01,0.000000000000000000e+00
4.263292018638800140e-01,-1.719948907242720704e-01,4.091051943007098513e-02,-8.306214745950402101e-02,-3.400272257150762090e-01,1.893592348966370298e-01,-1.319134053192781320e+00,1.357337562697012723e-02,1.946070104401439016e+00,-2.002748736946621033e+00,7.518276925106336384e-01,-8.085063250558187642e-01,0.000000000000000000e+00
4.247806575395124407e-01,-1.715021873171407585e-01,3.962467275021505642e-02,-8.497797594226724760e-02,-3.487905767128452461e-01,1.889969676174552971e-01,-1.311846516440561716e+00,1.386245058468725012e-02,1.985831791277623992e+00,-2.045966096535460466e+00,7.664866608654964386e-01,-8.266209661233364647e-01,0.000000000000000000e+00
